time,fidelity,split_norm,reference_norm
4.052654523130833,0.9999999399407324,1.000000000000011,1.0
4.084070449666731,0.9999999369079952,1.000000000000011,1.0000000000000002
4.11548637620263,0.9999999335879062,1.000000000000011,1.0
4.1469023027385274,0.9999999299367569,1.0000000000000113,1.0
4.178318229274425,0.9999999259900709,1.0000000000000113,1.0000000000000002
4.209734155810323,0.9999999217492219,1.0000000000000115,0.9999999999999999
4.241150082346221,0.9999999171720227,1.0000000000000115,1.0000000000000002
4.272566008882119,0.9999999122709448,1.0000000000000118,1.0000000000000004
4.303981935418017,0.9999999070719524,1.0000000000000115,1.0000000000000002
4.335397861953915,0.9999999015461629,1.000000000000012,0.9999999999999999
4.366813788489813,0.9999998956754884,1.000000000000012,1.0
4.39822971502571,0.9999998894959788,1.0000000000000124,1.0000000000000004
4.429645641561609,0.9999998830265809,1.0000000000000122,1.0
4.461061568097507,0.9999998762389513,1.0000000000000124,0.9999999999999999
4.4924774946334045,0.9999998691233388,1.0000000000000124,1.0000000000000004
4.523893421169302,0.9999998617180109,1.0000000000000124,1.0000000000000002
4.5553093477052,0.999999854058703,1.0000000000000129,1.0000000000000002
4.586725274241099,0.9999998461473659,1.0000000000000129,1.0
4.618141200776996,0.9999998379835494,1.000000000000013,1.0
4.649557127312894,0.9999998295933826,1.0000000000000133,1.0000000000000002
4.680973053848792,0.9999998210123042,1.0000000000000133,1.0
4.71238898038469,0.9999998122581865,1.0000000000000135,1.0
4.743804906920588,0.9999998033390475,1.0000000000000138,1.0000000000000002
4.775220833456486,0.9999997942810731,1.0000000000000138,1.0
4.806636759992384,0.9999997851304538,1.0000000000000138,1.0000000000000004
4.838052686528282,0.9999997759219944,1.000000000000014,1.0000000000000004
4.869468613064179,0.9999997666648591,1.0000000000000138,1.0
4.900884539600078,0.9999997573777429,1.0000000000000138,1.0000000000000004
4.932300466135976,0.9999997481198984,1.0000000000000138,1.0000000000000002
4.9637163926718735,0.9999997389555805,1.0000000000000138,1.0000000000000002
4.995132319207771,0.9999997299068715,1.0000000000000138,1.0000000000000004
5.026548245743669,0.9999997209870207,1.0000000000000138,1.0
5.057964172279568,0.9999997122529098,1.0000000000000135,1.0
5.089380098815465,0.9999997037631903,1.0000000000000135,1.0000000000000002
5.120796025351363,0.9999996955292717,1.0000000000000135,1.0
5.152211951887261,0.9999996875776758,1.0000000000000135,1.0000000000000002
5.1836278784231595,0.9999996799815213,1.0000000000000135,1.0000000000000002
5.215043804959057,0.9999996727682802,1.0000000000000133,1.0000000000000004
5.246459731494955,0.9999996659249305,1.0000000000000133,1.0
5.277875658030853,0.9999996595129182,1.0000000000000133,1.0
5.3092915845667505,0.9999996535993532,1.0000000000000133,1.0
5.340707511102649,0.9999996481460612,1.0000000000000133,1.0
5.372123437638547,0.9999996431565977,1.0000000000000133,1.0
5.403539364174445,0.9999996387338836,1.000000000000013,1.0000000000000002
5.4349552907103424,0.9999996348753319,1.000000000000013,1.0
5.46637121724624,0.9999996315154311,1.000000000000013,1.0000000000000002
5.497787143782139,0.9999996287133746,1.000000000000013,1.0
5.529203070318037,0.9999996265087903,1.000000000000013,0.9999999999999999
5.560618996853934,0.9999996248571822,1.000000000000013,1.0000000000000004
5.592034923389832,0.9999996237937093,1.000000000000013,1.0000000000000002
5.62345084992573,0.9999996233162833,1.000000000000013,1.0
5.6548667764616285,0.9999996233448974,1.0000000000000129,1.0
5.686282702997526,0.9999996239621247,1.0000000000000129,1.0000000000000004
5.717698629533424,0.9999996252122592,1.000000000000013,1.0
5.749114556069322,0.999999626892572,1.000000000000013,1.0
5.7805304826052195,0.9999996290434987,1.0000000000000129,0.9999999999999998
5.811946409141118,0.9999996318662437,1.000000000000013,1.0000000000000004
5.843362335677016,0.999999635085574,1.0000000000000129,1.0
5.874778262212914,0.9999996386065182,1.0000000000000129,1.0
5.906194188748811,0.9999996426295323,1.000000000000013,1.0000000000000004
5.937610115284709,0.9999996469003979,1.000000000000013,1.0
5.969026041820608,0.9999996515733945,1.000000000000013,1.0
6.000441968356506,0.9999996565857823,1.0000000000000133,1.0
6.031857894892403,0.9999996614093691,1.000000000000013,1.0
6.063273821428301,0.999999666668933,1.0000000000000129,1.0
6.094689747964199,0.9999996723055247,1.0000000000000129,1.0000000000000002
6.1261056745000975,0.9999996780790917,1.0000000000000129,1.0000000000000002
6.157521601035995,0.9999996843148313,1.000000000000013,1.0
6.188937527571893,0.9999996900107206,1.000000000000013,1.0000000000000002
6.220353454107791,0.9999996959153723,1.000000000000013,1.0
6.2517693806436885,0.9999997025594981,1.000000000000013,1.0
6.283185307179586,0.9999997083729724,1.000000000000013,1.0
